Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Quebec,Canada,52.9399,-73.5491,4/18/20,17521,688,0
Saskatchewan,Canada,52.9399,-106.4509,4/18/20,313,4,0
Diamond Princess,Canada,0.0,0.0,4/18/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/18/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/18/20,9,0,0
Alberta,Canada,53.9333,-116.5765,4/19/20,2803,51,0
British Columbia,Canada,49.2827,-123.1207,4/19/20,1647,81,0
Grand Princess,Canada,37.6489,-122.6655,4/19/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/19/20,254,5,0
New Brunswick,Canada,46.5653,-66.4619,4/19/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/19/20,257,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/19/20,675,9,0
Ontario,Canada,51.2538,-85.3232,4/19/20,11561,591,0
Prince Edward Island,Canada,46.5107,-63.4168,4/19/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/19/20,17950,820,0
Saskatchewan,Canada,52.9399,-106.4509,4/19/20,315,4,0
Diamond Princess,Canada,0.0,0.0,4/19/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/19/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/19/20,9,0,0
Alberta,Canada,53.9333,-116.5765,4/20/20,2908,59,0
British Columbia,Canada,49.2827,-123.1207,4/20/20,1647,82,0
Grand Princess,Canada,37.6489,-122.6655,4/20/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/20/20,254,6,0
New Brunswick,Canada,46.5653,-66.4619,4/20/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/20/20,257,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/20/20,721,9,0
Ontario,Canada,51.2538,-85.3232,4/20/20,12063,624,0
Prince Edward Island,Canada,46.5107,-63.4168,4/20/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/20/20,19319,939,0
Saskatchewan,Canada,52.9399,-106.4509,4/20/20,316,4,0
Diamond Princess,Canada,0.0,0.0,4/20/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/20/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/20/20,11,0,0
Alberta,Canada,53.9333,-116.5765,4/21/20,3095,61,0
British Columbia,Canada,49.2827,-123.1207,4/21/20,1724,87,0
Grand Princess,Canada,37.6489,-122.6655,4/21/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/21/20,255,6,0
New Brunswick,Canada,46.5653,-66.4619,4/21/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/21/20,257,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/21/20,737,10,0
Ontario,Canada,51.2538,-85.3232,4/21/20,12715,694,0
Prince Edward Island,Canada,46.5107,-63.4168,4/21/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/21/20,20126,1044,0
Saskatchewan,Canada,52.9399,-106.4509,4/21/20,320,4,0
Diamond Princess,Canada,0.0,0.0,4/21/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/21/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/21/20,11,0,0
Alberta,Canada,53.9333,-116.5765,4/22/20,3401,66,0
British Columbia,Canada,49.2827,-123.1207,4/22/20,1795,90,0
Grand Princess,Canada,37.6489,-122.6655,4/22/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/22/20,257,6,0
New Brunswick,Canada,46.5653,-66.4619,4/22/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/22/20,256,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/22/20,772,12,0
Ontario,Canada,51.2538,-85.3232,4/22/20,13718,762,0
Prince Edward Island,Canada,46.5107,-63.4168,4/22/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/22/20,20965,1134,0
Saskatchewan,Canada,52.9399,-106.4509,4/22/20,326,4,0
Diamond Princess,Canada,0.0,0.0,4/22/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/22/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/22/20,11,0,0
Alberta,Canada,53.9333,-116.5765,4/23/20,3720,68,0
British Columbia,Canada,49.2827,-123.1207,4/23/20,1824,94,0
Grand Princess,Canada,37.6489,-122.6655,4/23/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/23/20,262,6,0
New Brunswick,Canada,46.5653,-66.4619,4/23/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/23/20,256,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/23/20,827,16,0
Ontario,Canada,51.2538,-85.3232,4/23/20,14068,806,0
Prince Edward Island,Canada,46.5107,-63.4168,4/23/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/23/20,21838,1243,0
Saskatchewan,Canada,52.9399,-106.4509,4/23/20,331,4,0
Diamond Princess,Canada,0.0,0.0,4/23/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/23/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/23/20,11,0,0
Alberta,Canada,53.9333,-116.5765,4/24/20,4017,72,0
British Columbia,Canada,49.2827,-123.1207,4/24/20,1853,98,0
Grand Princess,Canada,37.6489,-122.6655,4/24/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/24/20,263,6,0
New Brunswick,Canada,46.5653,-66.4619,4/24/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/24/20,256,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/24/20,850,16,0
Ontario,Canada,51.2538,-85.3232,4/24/20,14550,862,0
Prince Edward Island,Canada,46.5107,-63.4168,4/24/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/24/20,22616,1340,0
Saskatchewan,Canada,52.9399,-106.4509,4/24/20,341,4,0
Diamond Princess,Canada,0.0,0.0,4/24/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/24/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/24/20,11,0,0
Alberta,Canada,53.9333,-116.5765,4/25/20,4233,73,0
British Columbia,Canada,49.2827,-123.1207,4/25/20,1948,100,0
Grand Princess,Canada,37.6489,-122.6655,4/25/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/25/20,267,6,0
New Brunswick,Canada,46.5653,-66.4619,4/25/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/25/20,257,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/25/20,865,22,0
Ontario,Canada,51.2538,-85.3232,4/25/20,15012,916,0
Prince Edward Island,Canada,46.5107,-63.4168,4/25/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/25/20,23267,1446,0
Saskatchewan,Canada,52.9399,-106.4509,4/25/20,349,4,0
Diamond Princess,Canada,0.0,0.0,4/25/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/25/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/25/20,11,0,0
Alberta,Canada,53.9333,-116.5765,4/26/20,4480,73,0
British Columbia,Canada,49.2827,-123.1207,4/26/20,1948,100,0
Grand Princess,Canada,37.6489,-122.6655,4/26/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/26/20,271,6,0
New Brunswick,Canada,46.5653,-66.4619,4/26/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/26/20,258,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/26/20,873,24,0
Ontario,Canada,51.2538,-85.3232,4/26/20,15568,960,0
Prince Edward Island,Canada,46.5107,-63.4168,4/26/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/26/20,24109,1516,0
Saskatchewan,Canada,52.9399,-106.4509,4/26/20,353,4,0
Diamond Princess,Canada,0.0,0.0,4/26/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/26/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/26/20,11,0,0
Alberta,Canada,53.9333,-116.5765,4/27/20,4696,75,0
British Columbia,Canada,49.2827,-123.1207,4/27/20,1998,104,0
Grand Princess,Canada,37.6489,-122.6655,4/27/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/27/20,273,6,0
New Brunswick,Canada,46.5653,-66.4619,4/27/20,118,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/27/20,258,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/27/20,900,24,0
Ontario,Canada,51.2538,-85.3232,4/27/20,15970,1023,0
Prince Edward Island,Canada,46.5107,-63.4168,4/27/20,26,0,0
Quebec,Canada,52.9399,-73.5491,4/27/20,24983,1600,0
Saskatchewan,Canada,52.9399,-106.4509,4/27/20,365,5,0
Diamond Princess,Canada,0.0,0.0,4/27/20,0,1,0
Northwest Territories,Canada,64.8255,-124.8457,4/27/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/27/20,11,0,0
